STREET_NUM,STREET_NAME,STREET_DIRECTION,POSTAL,WARD_NUMBER,WARD_NAME
125,MILNER, ,M1S,23,Scarborough North
2057,DANFORTH, ,M4C,19,Beaches-East York
755,STEELES,W,M2R,18,Willowdale
62,FOREST MANOR, ,   ,17,Don Valley North
1355,NEILSON, ,M1B,25,Scarborough-Rouge Park
25,JUNCTION, ,M6N,05,York South-Weston
183,FINCH,E,M2N,18,Willowdale
183 A,FINCH,E,M2N,18,Willowdale
175,CHURCHILL, ,M2N,18,Willowdale
177,CHURCHILL, ,M2N,18,Willowdale
12,GLADSTONE, ,M6J,09,Davenport
1914,AVENUE, ,M5M,08,Eglinton-Lawrence
75,CANTERBURY, ,M2N,18,Willowdale
1350,DANFORTH, ,M1J,21,Scarborough Centre
1360,DANFORTH, ,M1J,21,Scarborough Centre
628,CHURCH, ,M4Y,11,University-Rosedale
68,CHARLES,E,M4Y,11,University-Rosedale
1235,ST CLAIR,W,M6E,09,Davenport
22,TIDESWELL, ,M1B,25,Scarborough-Rouge Park
30,TIDESWELL, ,M1B,25,Scarborough-Rouge Park
2055,DANFORTH, ,M4C,19,Beaches-East York
62,OVERLEA, ,M4H,15,Don Valley West
21,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
25,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
33,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
418,EGLINTON,W,M5N,08,Eglinton-Lawrence
121,AVENUE, ,   ,11,University-Rosedale
57,LINELLE, ,M2N,18,Willowdale
57,LINELLE, ,M2N,18,Willowdale
1544,DUNDAS,W,M6K,09,Davenport
290,NORTH QUEEN, ,M9C,03,Etobicoke-Lakeshore
230,SACKVILLE, ,   ,13,Toronto Centre
215,ST CLAIR,W,M4V,12,Toronto-St. Paul's
217,ST CLAIR,W,M4V,12,Toronto-St. Paul's
568,JARVIS, ,M4Y,13,Toronto Centre
580,JARVIS, ,M4Y,13,Toronto Centre
150,PARK LAWN, ,M8Y,03,Etobicoke-Lakeshore
24,BATHURST, ,M5V,10,Spadina-Fort York
175,GODDARD, ,M3H,06,York Centre
3,AUKLAND, ,M9B,03,Etobicoke-Lakeshore
953,DUFFERIN, ,M6H,09,Davenport
49,HOWIE, ,M4M,14,Toronto-Danforth
197,GALLOWAY, ,M1E,24,Scarborough-Guildwood
1377,SHEPPARD,W,M3K,06,York Centre
2995,KEELE, ,   ,06,York Centre
68,BOULTON, ,M4M,14,Toronto-Danforth
74,BOULTON, ,   ,14,Toronto-Danforth
78,BOULTON, ,   ,14,Toronto-Danforth
82,BOULTON, ,   ,14,Toronto-Danforth
86,BOULTON, ,   ,14,Toronto-Danforth
7,STATION, ,M5J,10,Spadina-Fort York
51,HOWIE, ,M4M,14,Toronto-Danforth
57,HOWIE, ,   ,14,Toronto-Danforth
59,HOWIE, ,   ,14,Toronto-Danforth
50,BOULTON, ,M4M,14,Toronto-Danforth
58,BOULTON, ,M4M,14,Toronto-Danforth
60,BOULTON, ,M4M,14,Toronto-Danforth
87,BOGERT, ,M2N,18,Willowdale
6,CARLUKE, ,M2L,15,Don Valley West
351 A,GREENFIELD, ,M2N,18,Willowdale
351 B,GREENFIELD, ,M2N,18,Willowdale
351 B,GREENFIELD, ,M2N,18,Willowdale
351 A,GREENFIELD, ,M2N,18,Willowdale
354,HARBORD, ,M6G,11,University-Rosedale
220,MCRAE, ,M4G,15,Don Valley West
191,GUILDWOOD, ,M1E,24,Scarborough-Guildwood
125,QUEENS QUAY,E,M5A,10,Spadina-Fort York
55,ST GEORGE, ,M5S,11,University-Rosedale
999,DUNDAS,E,M4M,14,Toronto-Danforth
997,DUNDAS,E,   ,14,Toronto-Danforth
995,DUNDAS,E,   ,14,Toronto-Danforth
993,DUNDAS,E,   ,14,Toronto-Danforth
991,DUNDAS,E,   ,14,Toronto-Danforth
989,DUNDAS,E,   ,14,Toronto-Danforth
987,DUNDAS,E,   ,14,Toronto-Danforth
985,DUNDAS,E,   ,14,Toronto-Danforth
983,DUNDAS,E,   ,14,Toronto-Danforth
981,DUNDAS,E,   ,14,Toronto-Danforth
141,DE GRASSI, ,   ,14,Toronto-Danforth
62,FOREST MANOR, ,   ,17,Don Valley North
49,ST GEORGE, ,M5S,11,University-Rosedale
326,RICHMOND,W,M5V,10,Spadina-Fort York
1329,QUEEN,E,M4L,14,Toronto-Danforth
35,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
38,GRAND MAGAZINE, ,   ,10,Spadina-Fort York
60,GRAND MAGAZINE, ,   ,10,Spadina-Fort York
90,SLOPING SKY, ,   ,10,Spadina-Fort York
169,MULOCK, ,M6N,05,York South-Weston
171,MULOCK, ,M6N,05,York South-Weston
177,MULOCK, ,M6N,05,York South-Weston
179,MULOCK, ,M6N,05,York South-Weston
88,SCOTT, ,   ,13,Toronto Centre
12,GLEN EDYTH, ,M4V,12,Toronto-St. Paul's
14,GLEN EDYTH, ,   ,12,Toronto-St. Paul's
16,GLEN EDYTH, ,   ,12,Toronto-St. Paul's
18,GLEN EDYTH, ,   ,12,Toronto-St. Paul's
77,GERRARD,W,M5G,11,University-Rosedale
161,EGLINTON,E,M4P,12,Toronto-St. Paul's
1790,ALBION, ,M9V,01,Etobicoke North
2279,BLOOR,W,M6S,04,Parkdale-High Park
24,BATHURST, ,M5V,10,Spadina-Fort York
219,ST CLAIR,W,M4V,12,Toronto-St. Paul's
221,ST CLAIR,W,M4V,12,Toronto-St. Paul's
85,THE DONWAY,W,   ,16,Don Valley East
1377,SHEPPARD,W,M3K,06,York Centre
2995,KEELE, ,   ,06,York Centre
4181,SHEPPARD,E,M1S,22,Scarborough-Agincourt
33,HOWIE, ,M4M,14,Toronto-Danforth
23,HOWIE, ,M4M,14,Toronto-Danforth
25,HOWIE, ,M4M,14,Toronto-Danforth
27,HOWIE, ,M4M,14,Toronto-Danforth
35,HOWIE, ,M4M,14,Toronto-Danforth
37,HOWIE, ,M4M,14,Toronto-Danforth
41,HOWIE, ,M4M,14,Toronto-Danforth
66,BOULTON, ,M4M,14,Toronto-Danforth
70,BOULTON, ,M4M,14,Toronto-Danforth
72,BOULTON, ,   ,14,Toronto-Danforth
76,BOULTON, ,   ,14,Toronto-Danforth
84,BOULTON, ,   ,14,Toronto-Danforth
170,NORTH QUEEN, ,M9C,03,Etobicoke-Lakeshore
1377,SHEPPARD,W,M3K,06,York Centre
2995,KEELE, ,   ,06,York Centre
1377,SHEPPARD,W,M3K,06,York Centre
2995,KEELE, ,   ,06,York Centre
9,BOGERT, ,   ,18,Willowdale
11,BOGERT, ,   ,18,Willowdale
40,HANNA, ,   ,10,Spadina-Fort York
99,ATLANTIC, ,M6K,10,Spadina-Fort York
134,NORFINCH, ,M3N,07,Humber River-Black Creek
592,SHERBOURNE, ,M4X,13,Toronto Centre
1,SNOOKER, ,   ,10,Spadina-Fort York
1333,QUEEN,E,M4L,14,Toronto-Danforth
1333 A,QUEEN,E,M4L,14,Toronto-Danforth
1335,QUEEN,E,M4L,14,Toronto-Danforth
1337,QUEEN,E,M4L,14,Toronto-Danforth
1337 1/2,QUEEN,E,M4L,14,Toronto-Danforth
272,CHURCH, ,M5B,13,Toronto Centre
1238,AVENUE, ,M5N,08,Eglinton-Lawrence
2157,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
125,QUEENS QUAY,E,   ,10,Spadina-Fort York
77,RIVER, ,M5A,13,Toronto Centre
143,LAKE SHORE,E,M5A,10,Spadina-Fort York
6461,STEELES,E,M1X,25,Scarborough-Rouge Park
274,CHURCH, ,M5B,13,Toronto Centre
280,CHURCH, ,   ,13,Toronto Centre
7,LESLIE, ,M4M,14,Toronto-Danforth
20,BERNADINE, ,M1P,21,Scarborough Centre
23,GIVINS, ,M6J,10,Spadina-Fort York
592,SHERBOURNE, ,M4X,13,Toronto Centre
7 A,AUSTIN, ,M5R,12,Toronto-St. Paul's
14,YORK, ,   ,10,Spadina-Fort York
12,YORK, ,   ,10,Spadina-Fort York
7 B,AUSTIN, ,M5R,12,Toronto-St. Paul's
7 C,AUSTIN, ,M5R,12,Toronto-St. Paul's
1 A,LYNDHURST, ,M5R,12,Toronto-St. Paul's
1 B,LYNDHURST, ,M5R,12,Toronto-St. Paul's
1 C,LYNDHURST, ,M5R,12,Toronto-St. Paul's
1165,LAKE SHORE,E,   ,14,Toronto-Danforth
486,SHAW, ,M6G,11,University-Rosedale
240,MANNING, ,M6J,11,University-Rosedale
225,CLAREMONT, ,M6J,11,University-Rosedale
35,DANFORTH, ,M1L,20,Scarborough Southwest
35,DANFORTH, ,M1L,20,Scarborough Southwest
103,OSSINGTON, ,M6J,10,Spadina-Fort York
77,MUTUAL, ,M5B,13,Toronto Centre
43,HOWIE, ,M4M,14,Toronto-Danforth
47,HOWIE, ,M4M,14,Toronto-Danforth
56,BOULTON, ,M4M,14,Toronto-Danforth
62,BOULTON, ,M4M,14,Toronto-Danforth
64,BOULTON, ,M4M,14,Toronto-Danforth
80,BOULTON, ,   ,14,Toronto-Danforth
88,BOULTON, ,   ,14,Toronto-Danforth
2,WINEVA, ,M4E,19,Beaches-East York
1,ELM, ,M4W,11,University-Rosedale
2,ELM, ,M4W,11,University-Rosedale
6,ELM, ,M4W,11,University-Rosedale
280,DONLANDS, ,M4J,14,Toronto-Danforth
3,HUBBARD, ,M4E,19,Beaches-East York
4,WINEVA, ,M4E,19,Beaches-East York
7,HUBBARD, ,M4E,19,Beaches-East York
54 1/2,ST PATRICK, ,M5T,10,Spadina-Fort York
2,LIBERTY, ,M6K,10,Spadina-Fort York
22,LIBERTY, ,M6K,10,Spadina-Fort York
24,LIBERTY, ,M6K,10,Spadina-Fort York
24 A,LIBERTY, ,M6K,10,Spadina-Fort York
2,LIBERTY, ,M6K,10,Spadina-Fort York
22,LIBERTY, ,M6K,10,Spadina-Fort York
571,JARVIS, ,M4Y,13,Toronto Centre
1183,DUFFERIN, ,M6H,09,Davenport
351,KING,E,   ,13,Toronto Centre
1040,ISLINGTON, ,M8Z,03,Etobicoke-Lakeshore
1030,ISLINGTON, ,M8Z,03,Etobicoke-Lakeshore
840,YONGE, ,M4W,11,University-Rosedale
3,TOMAR VILLAWAY, ,M2J,17,Don Valley North
45,ADRA VILLAWAY, ,M2J,17,Don Valley North
1668 A-1682 A,VICTORIA PARK, ,M1R,16,Don Valley East
1682,VICTORIA PARK, ,M1R,16,Don Valley East
980,LANSDOWNE, ,M6H,09,Davenport
5,HOWARD, ,M4X,13,Toronto Centre
5,BRUNEL, ,   ,10,Spadina-Fort York
7,BRUNEL, ,   ,10,Spadina-Fort York
9,BRUNEL, ,   ,10,Spadina-Fort York
23,SPADINA, ,M5V,10,Spadina-Fort York
23,SPADINA, ,M5V,10,Spadina-Fort York
20,HOUSEY, ,   ,10,Spadina-Fort York
12,MARQUETTE, ,M6A,08,Eglinton-Lawrence
2150,LAWRENCE,E,M1R,21,Scarborough Centre
25,INDUSTRIAL, ,M4G,15,Don Valley West
26,ERNEST, ,M6P,09,Davenport
181,MULOCK, ,M6N,05,York South-Weston
161,MULOCK, ,M6N,05,York South-Weston
163,MULOCK, ,M6N,05,York South-Weston
167,MULOCK, ,M6N,05,York South-Weston
2433,DUFFERIN, ,M6E,08,Eglinton-Lawrence
2433,DUFFERIN, ,M6E,08,Eglinton-Lawrence
129,ST CLAIR,W,M4V,12,Toronto-St. Paul's
1265,MILITARY, ,M1C,25,Scarborough-Rouge Park
3237,BAYVIEW, ,M2K,17,Don Valley North
0,SHEPPARD,E,   ,17,Don Valley North
0,GEORGE HENRY, ,   ,17,Don Valley North
125,GEORGE HENRY, ,   ,17,Don Valley North
17,MONTCLAIR, ,M4V,12,Toronto-St. Paul's
17,MONTCLAIR, ,M4V,12,Toronto-St. Paul's
15,BEVERLEY, ,M5T,10,Spadina-Fort York
17,BEVERLEY, ,M5T,10,Spadina-Fort York
1421,YONGE, ,M4T,12,Toronto-St. Paul's
1417,YONGE, ,M4T,12,Toronto-St. Paul's
1427,YONGE, ,M4T,12,Toronto-St. Paul's
353,YONGE, ,M5B,13,Toronto Centre
355,YONGE, ,M5B,13,Toronto Centre
350,DAVENPORT, ,M5R,11,University-Rosedale
1087,LESLIE, ,   ,16,Don Valley East
1091,LESLIE, ,   ,16,Don Valley East
4800,EGLINTON,W,   ,02,Etobicoke Centre
81,RAGLAN, ,M6C,12,Toronto-St. Paul's
83,RAGLAN, ,M6C,12,Toronto-St. Paul's
85,RAGLAN, ,M6C,12,Toronto-St. Paul's
87,RAGLAN, ,M6C,12,Toronto-St. Paul's
7,HOWARD, ,M4X,13,Toronto Centre
46,ADRA VILLAWAY, ,M2J,17,Don Valley North
47,ADRA VILLAWAY, ,M2J,17,Don Valley North
48,ADRA VILLAWAY, ,M2J,17,Don Valley North
49,ADRA VILLAWAY, ,M2J,17,Don Valley North
2965,KINGSTON, ,M1M,20,Scarborough Southwest
4208,DUNDAS,W,M8X,02,Etobicoke Centre
924 A,BRIAR HILL, ,M6B,08,Eglinton-Lawrence
924 B,BRIAR HILL, ,M6B,08,Eglinton-Lawrence
7,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
11,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
13,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
15,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
19,ZORRA, ,M8Z,03,Etobicoke-Lakeshore
1325,DANFORTH, ,M1J,21,Scarborough Centre
2,JACKES, ,   ,12,Toronto-St. Paul's
385,EASTERN, ,M4M,14,Toronto-Danforth
316,BLOOR,W,M5S,11,University-Rosedale
4700,KEELE, ,M3J,07,Humber River-Black Creek
1429,YONGE, ,M4T,12,Toronto-St. Paul's
8,FIELDWAY, ,   ,03,Etobicoke-Lakeshore
22,FIELDWAY, ,   ,03,Etobicoke-Lakeshore
360,MCLEVIN, ,   ,23,Scarborough North
1327,QUEEN,E,M4L,14,Toronto-Danforth
1329,QUEEN,E,M4L,14,Toronto-Danforth
1333,QUEEN,E,M4L,14,Toronto-Danforth
1335,QUEEN,E,M4L,14,Toronto-Danforth
1337,QUEEN,E,M4L,14,Toronto-Danforth
1339,QUEEN,E,M4L,14,Toronto-Danforth
19,BEVERLEY, ,M5T,10,Spadina-Fort York
21,BEVERLEY, ,M5T,10,Spadina-Fort York
27,BEVERLEY, ,M5T,10,Spadina-Fort York
17 R,BEVERLEY, ,M5T,10,Spadina-Fort York
23,BEVERLEY, ,M5T,10,Spadina-Fort York
984,BAY, ,M5S,11,University-Rosedale
1000,BAY, ,   ,11,University-Rosedale
990,BAY, ,M5S,11,University-Rosedale
200,KEEWATIN, ,M4P,15,Don Valley West
89,RAGLAN, ,M6C,12,Toronto-St. Paul's
91,RAGLAN, ,M6C,12,Toronto-St. Paul's
93,RAGLAN, ,M6C,12,Toronto-St. Paul's
95,RAGLAN, ,M6C,12,Toronto-St. Paul's
97,RAGLAN, ,M6C,12,Toronto-St. Paul's
99,RAGLAN, ,M6C,12,Toronto-St. Paul's
261,QUEENS QUAY,E,M5A,10,Spadina-Fort York
1,BLOOR,E,M4W,11,University-Rosedale
709,YONGE, ,M4Y,11,University-Rosedale
711,YONGE, ,M4Y,11,University-Rosedale
4,TOMAR VILLAWAY, ,M2J,17,Don Valley North
2535,GERRARD,E,M1N,20,Scarborough Southwest
250,DAVENPORT, ,M5R,11,University-Rosedale
11,PEEL, ,M6J,09,Davenport
2995,EGLINTON,E,M1J,20,Scarborough Southwest
50,ADRA VILLAWAY, ,M2J,17,Don Valley North
51,ADRA VILLAWAY, ,M2J,17,Don Valley North
455,FRONT,E,M5A,13,Toronto Centre
120,BAYVIEW, ,   ,13,Toronto Centre
1027,YONGE, ,M4W,11,University-Rosedale
95,LEBOVIC, ,   ,20,Scarborough Southwest
171,EAST LIBERTY, ,M6K,10,Spadina-Fort York
875,MORNINGSIDE, ,   ,25,Scarborough-Rouge Park
66,KIPPENDAVIE, ,M4L,19,Beaches-East York
1370,NEILSON, ,   ,23,Scarborough North
363,YONGE, ,M5B,13,Toronto Centre
939,EGLINTON,E,M4G,15,Don Valley West
49,LAWRENCE,E,M4N,15,Don Valley West
51,LAWRENCE,E,M4N,15,Don Valley West
84,WEYBOURNE, ,M4N,15,Don Valley West
93,BERKELEY, ,M5A,13,Toronto Centre
124,PARLIAMENT, ,M5A,13,Toronto Centre
1947-2013,FINCH,W,M3N,07,Humber River-Black Creek
1205,QUEEN,W,M6K,04,Parkdale-High Park
1333 A,QUEEN,E,M4L,14,Toronto-Danforth
1337 1/2,QUEEN,E,M4L,14,Toronto-Danforth
1339 1/2,QUEEN,E,M4L,14,Toronto-Danforth
5,EIREANN QUAY, ,M5V,10,Spadina-Fort York
1878,QUEEN,E,M4L,19,Beaches-East York
202,KEEWATIN, ,M4P,15,Don Valley West
204,KEEWATIN, ,M4P,15,Don Valley West
206,KEEWATIN, ,M4P,15,Don Valley West
208,KEEWATIN, ,M4P,15,Don Valley West
210,KEEWATIN, ,M4P,15,Don Valley West
14,HAYDEN, ,M4Y,11,University-Rosedale
415,EVANS, ,M8W,03,Etobicoke-Lakeshore
35,WABASH, ,M6R,04,Parkdale-High Park
1001,ELLESMERE, ,M1P,21,Scarborough Centre
100,RAGLAN, ,M6C,12,Toronto-St. Paul's
101,RAGLAN, ,M6C,12,Toronto-St. Paul's
105,RAGLAN, ,M6C,12,Toronto-St. Paul's
111,RAGLAN, ,M6C,12,Toronto-St. Paul's
120,RAGLAN, ,M6C,12,Toronto-St. Paul's
130,RAGLAN, ,   ,12,Toronto-St. Paul's
621,KING,W,M5V,10,Spadina-Fort York
51,GRADO VILLAWAY, ,M2J,17,Don Valley North
52,ADRA VILLAWAY, ,M2J,17,Don Valley North
53,ADRA VILLAWAY, ,M2J,17,Don Valley North
270,SPADINA, ,M5T,10,Spadina-Fort York
5230,DUNDAS,W,M9B,03,Etobicoke-Lakeshore
1331,YONGE, ,M4T,12,Toronto-St. Paul's
280,DONLANDS, ,M4J,14,Toronto-Danforth
42,CHARLES,E,M4Y,11,University-Rosedale
2934,BAYVIEW, ,M2N,18,Willowdale
2936,BAYVIEW, ,M2N,18,Willowdale
120,PARLIAMENT, ,M5A,13,Toronto Centre
116,PARLIAMENT, ,M5A,13,Toronto Centre
114,PARLIAMENT, ,M5A,13,Toronto Centre
112,PARLIAMENT, ,M5A,13,Toronto Centre
122,PARLIAMENT, ,M5A,13,Toronto Centre
118,PARLIAMENT, ,M5A,13,Toronto Centre
292,BREMNER, ,   ,10,Spadina-Fort York
32,DAVENPORT, ,M5R,11,University-Rosedale
500,LAKE SHORE,W,   ,10,Spadina-Fort York
796,BROADVIEW, ,M4K,14,Toronto-Danforth
798,BROADVIEW, ,M4K,14,Toronto-Danforth
800,BROADVIEW, ,M4K,14,Toronto-Danforth
2313,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
2323,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
212,KEEWATIN, ,M4P,15,Don Valley West
282,ST CLAIR,W,M4V,12,Toronto-St. Paul's
7437,KINGSTON, ,M1B,25,Scarborough-Rouge Park
422,BREMNER, ,   ,10,Spadina-Fort York
26,FORT YORK, ,   ,10,Spadina-Fort York
8,TELEGRAM, ,   ,10,Spadina-Fort York
344,DUPONT, ,M5R,11,University-Rosedale
360,MCLEVIN, ,   ,23,Scarborough North
940,LANSDOWNE, ,M6H,09,Davenport
2480,GERRARD,E,M1N,20,Scarborough Southwest
178,VICTORIA, ,M5B,13,Toronto Centre
197,YONGE, ,M5B,13,Toronto Centre
201,YONGE, ,M5B,13,Toronto Centre
15,SHUTER, ,   ,13,Toronto Centre
197 R,YONGE, ,M5B,13,Toronto Centre
180,VICTORIA, ,M5B,13,Toronto Centre
199,YONGE, ,M5B,13,Toronto Centre
374,SPADINA, ,M5T,11,University-Rosedale
68,DAISY, ,M8W,03,Etobicoke-Lakeshore
77,CLARENDON, ,M4V,12,Toronto-St. Paul's
45,DANFORTH, ,M1L,20,Scarborough Southwest
45 A,DANFORTH, ,M1L,20,Scarborough Southwest
2950,ELLESMERE, ,M1E,24,Scarborough-Guildwood
2221,YONGE, ,M4S,12,Toronto-St. Paul's
61,FAIRFAX, ,M1L,20,Scarborough Southwest
3290,ELLESMERE, ,M1C,25,Scarborough-Rouge Park
875,MORNINGSIDE, ,   ,25,Scarborough-Rouge Park
217,MANNING, ,   ,11,University-Rosedale
219,MANNING, ,   ,11,University-Rosedale
907,KINGSTON, ,M4E,19,Beaches-East York
873,KINGSTON, ,M4E,19,Beaches-East York
220,BALSAM, ,M4E,19,Beaches-East York
111,WENDERLY, ,M6B,08,Eglinton-Lawrence
111,WENDERLY, ,M6B,08,Eglinton-Lawrence
57,ADRA VILLAWAY, ,M2J,17,Don Valley North
3101,KENNEDY, ,   ,22,Scarborough-Agincourt
1830,BLOOR,W,   ,04,Parkdale-High Park
2934,BAYVIEW, ,M2N,18,Willowdale
2936,BAYVIEW, ,M2N,18,Willowdale
2938,BAYVIEW, ,M2N,18,Willowdale
2940,BAYVIEW, ,M2N,18,Willowdale
2942,BAYVIEW, ,M2N,18,Willowdale
2205,SHEPPARD,E,M2J,17,Don Valley North
918,BLOOR,W,M6H,09,Davenport
920,BLOOR,W,M6H,09,Davenport
3-5,ALLENBURY, ,M2J,17,Don Valley North
3,KINGSLAKE, ,M2J,17,Don Valley North
1316,KINGSTON, ,M1N,20,Scarborough Southwest
210,EASTERN, ,M5A,13,Toronto Centre
253,KING,E,M5A,13,Toronto Centre
37,SHERBOURNE, ,M5A,13,Toronto Centre
42,CURZON, ,M4M,14,Toronto-Danforth
43,JUNCTION, ,M6N,05,York South-Weston
5,JUNCTION, ,M6N,05,York South-Weston
390,SPADINA, ,M5P,12,Toronto-St. Paul's
169,JONES, ,M4M,14,Toronto-Danforth
46,WELLESLEY,E,M4Y,13,Toronto Centre
31,DUNDONALD, ,M4Y,13,Toronto Centre
847,KINGSTON, ,M4E,19,Beaches-East York
50,HUMBERWOOD, ,   ,01,Etobicoke North
2966,BAYVIEW, ,M2N,18,Willowdale
400,HILLCREST, ,M2N,18,Willowdale
2966,BAYVIEW, ,M2N,18,Willowdale
400,HILLCREST, ,M2N,18,Willowdale
1251,TAPSCOTT, ,   ,23,Scarborough North
6,ASHLEY, ,   ,02,Etobicoke Centre
8,ASHLEY, ,   ,02,Etobicoke Centre
10,ASHLEY, ,   ,02,Etobicoke Centre
12,ASHLEY, ,   ,02,Etobicoke Centre
846,DUNDAS,W,M6J,11,University-Rosedale
20,SCARSDALE, ,   ,16,Don Valley East
77,GLEN RUSH, ,M5N,08,Eglinton-Lawrence
501,YONGE, ,M4Y,13,Toronto Centre
145,FENMAR, ,M9L,07,Humber River-Black Creek
2225-2255,SHEPPARD,E,M2J,17,Don Valley North
2235,SHEPPARD,E,M2J,17,Don Valley North
218,BALSAM, ,M4E,19,Beaches-East York
75,THE ESPLANADE, ,   ,10,Spadina-Fort York
75,THE ESPLANADE, ,   ,10,Spadina-Fort York
11,NEWTON, ,M2M,18,Willowdale
11,NEWTON, ,M2M,18,Willowdale
15,MERCER, ,M5V,10,Spadina-Fort York
181,RICHMOND,W,M5V,10,Spadina-Fort York
10,NELSON, ,M1J,21,Scarborough Centre
203,RICHMOND,W,M5V,10,Spadina-Fort York
199,RICHMOND,W,M5V,10,Spadina-Fort York
36,NELSON, ,   ,10,Spadina-Fort York
199,RICHMOND,W,M5V,10,Spadina-Fort York
45,DOVERCOURT, ,M6J,10,Spadina-Fort York
45,DOVERCOURT, ,M6J,10,Spadina-Fort York
2938,BAYVIEW, ,M2N,18,Willowdale
2940,BAYVIEW, ,M2N,18,Willowdale
2942,BAYVIEW, ,M2N,18,Willowdale
251,KING,E,M5A,13,Toronto Centre
53,GRADO VILLAWAY, ,M2J,17,Don Valley North
54,ADRA VILLAWAY, ,M2J,17,Don Valley North
55,ADRA VILLAWAY, ,M2J,17,Don Valley North
56,ADRA VILLAWAY, ,M2J,17,Don Valley North
33,DUNDONALD, ,M4Y,13,Toronto Centre
35,DUNDONALD, ,M4Y,13,Toronto Centre
50,WELLESLEY,E,M4Y,13,Toronto Centre
95,BERKELEY, ,M5A,13,Toronto Centre
0,BIRCHMOUNT, ,   ,20,Scarborough Southwest
856,DUNDAS,W,M6J,11,University-Rosedale
217,MANNING, ,   ,11,University-Rosedale
219,MANNING, ,   ,11,University-Rosedale
854,DUNDAS,W,M6J,11,University-Rosedale
858,DUNDAS,W,M6J,11,University-Rosedale
802,BROADVIEW, ,M4K,14,Toronto-Danforth
796,BROADVIEW, ,M4K,14,Toronto-Danforth
798,BROADVIEW, ,M4K,14,Toronto-Danforth
800,BROADVIEW, ,M4K,14,Toronto-Danforth
802,BROADVIEW, ,M4K,14,Toronto-Danforth
21,WIDMER, ,M5V,10,Spadina-Fort York
355,YONGE, ,M5B,13,Toronto Centre
347,YONGE, ,M5B,13,Toronto Centre
3,QUEENSWAY LIONS, ,M8Z,03,Etobicoke-Lakeshore
620,DUNDAS,E,   ,13,Toronto Centre
620,DUNDAS,E,   ,13,Toronto Centre
620,DUNDAS,E,   ,13,Toronto Centre
50,THERMOS, ,M1L,21,Scarborough Centre
349,YONGE, ,M5B,13,Toronto Centre
351,YONGE, ,M5B,13,Toronto Centre
353,YONGE, ,M5B,13,Toronto Centre
365,YONGE, ,M5B,13,Toronto Centre
369,YONGE, ,M5B,13,Toronto Centre
371,YONGE, ,M5B,13,Toronto Centre
0,THORNCLIFFE PARK, ,   ,15,Don Valley West
1087,LESLIE, ,   ,16,Don Valley East
1091,LESLIE, ,   ,16,Don Valley East
162,VINE, ,   ,04,Parkdale-High Park
385,SILVER STAR, ,M1V,22,Scarborough-Agincourt
4,ASHLEY, ,   ,02,Etobicoke Centre
214,KEEWATIN, ,M4P,15,Don Valley West
451,PATRICIA, ,M2R,18,Willowdale
2,CEDARCREST, ,M4B,19,Beaches-East York
4700,KEELE, ,M3J,07,Humber River-Black Creek
38,GLADSTONE, ,M6J,09,Davenport
22,GLADSTONE, ,M6J,09,Davenport
24,GLADSTONE, ,M6J,09,Davenport
26,GLADSTONE, ,M6J,09,Davenport
236,MANNING, ,M6J,11,University-Rosedale
242,MANNING, ,M6J,11,University-Rosedale
258,MANNING, ,M6J,11,University-Rosedale
211,CLAREMONT, ,M6J,11,University-Rosedale
215,CLAREMONT, ,M6J,11,University-Rosedale
217,CLAREMONT, ,M6J,11,University-Rosedale
233,CLAREMONT, ,M6J,11,University-Rosedale
245,CLAREMONT, ,M6J,11,University-Rosedale
247,CLAREMONT, ,M6J,11,University-Rosedale
201,CLAREMONT, ,M6J,11,University-Rosedale
250,MANNING, ,M6J,11,University-Rosedale
701,SOUDAN, ,M4S,15,Don Valley West
703,SOUDAN, ,M4S,15,Don Valley West
707,SOUDAN, ,M4S,15,Don Valley West
709,SOUDAN, ,M4S,15,Don Valley West
1205,QUEEN,W,M6K,04,Parkdale-High Park
46,WELLESLEY,E,   ,13,Toronto Centre
23 B,HOBSON, ,M4A,16,Don Valley East
23 D,HOBSON, ,M4A,16,Don Valley East
23 C,HOBSON, ,M4A,16,Don Valley East
23 A,HOBSON, ,M4A,16,Don Valley East
25 C,HOBSON, ,M4A,16,Don Valley East
25 A,HOBSON, ,M4A,16,Don Valley East
25 D,HOBSON, ,M4A,16,Don Valley East
25 B,HOBSON, ,M4A,16,Don Valley East
303,ADELAIDE,W,M5V,10,Spadina-Fort York
45,SIMCOE, ,   ,10,Spadina-Fort York
43,SIMCOE, ,   ,10,Spadina-Fort York
375,YONGE, ,M5B,13,Toronto Centre
379,YONGE, ,M5B,13,Toronto Centre
381,YONGE, ,M5B,13,Toronto Centre
385,YONGE, ,M5B,13,Toronto Centre
190,EXBURY, ,M3M,06,York Centre
