_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
1394,2748,28823,AVONSHIRE PARKETTE,Park,None,1 A OAKBURN CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2748/index.html,"{""coordinates"": [[312381.68475548143, 4846488.477765836]], ""type"": ""MultiPoint""}"
1395,3738,77734,DAVID CAPLAN PARK,Park,None,125 CONSUMERS  RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3738/index.html,"{""coordinates"": [[318310.8667437996, 4848249.917317067]], ""type"": ""MultiPoint""}"
1396,858,802,PARK LAWN PARK,Park,"Ball Diamond, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",330 PARK LAWN RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/858/index.html,"{""coordinates"": [[305192.34573259926, 4833110.771312466]], ""type"": ""MultiPoint""}"
1397,2031,230,CORONATION PARK - YORK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground",2700 EGLINTON AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2031/index.html,"{""coordinates"": [[306430.9056436617, 4839003.966233277]], ""type"": ""MultiPoint""}"
1398,3523,46163,REGENT PARK BOULEVARD PARK,Park,None,81 REGENT PARK BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3523/index.html,"{""coordinates"": [[315980.92686765245, 4835544.825635372]], ""type"": ""MultiPoint""}"
1399,711,782,OLD ORCHARD PARK,Park,Playground,465 OLD ORCHARD GRV,None,https://www.toronto.ca/data/parks/prd/facilities/complex/711/index.html,"{""coordinates"": [[311091.6509150182, 4843420.257341463]], ""type"": ""MultiPoint""}"
1400,944,880,RIVERLEA PARK,Park,Playground,919 SCARLETT RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/944/index.html,"{""coordinates"": [[302871.53129836975, 4840009.467133241]], ""type"": ""MultiPoint""}"
1401,880,338,ELM PARK - YORK,Park,Playground,54 ELM ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/880/index.html,"{""coordinates"": [[303489.37620416086, 4840708.240994991]], ""type"": ""MultiPoint""}"
1402,29,1026,TAYLOR CREEK PARK,Park,"Firepit, Picnic Site, Washroom",260 DAWES RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/29/index.html,"{""coordinates"": [[320068.8462425574, 4840009.155745267]], ""type"": ""MultiPoint""}"
1403,2695,1596,WOODSWORTH PARKETTE,Park,None,280 WOODSWORTH RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2695/index.html,"{""coordinates"": [[315601.0712019909, 4847265.464554301]], ""type"": ""MultiPoint""}"
1404,983,1158,YORKDALE PARK,Park,None,256 RANEE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/983/index.html,"{""coordinates"": [[308960.6262767985, 4842684.697520521]], ""type"": ""MultiPoint""}"
1405,975,641,LLOYD MANOR PARK,Park,Playground,147 LLOYD MANOR RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/975/index.html,"{""coordinates"": [[300438.4586623001, 4836918.571738158]], ""type"": ""MultiPoint""}"
1406,2016,6,MARYLAND PARK,Park,"Playground, Tennis Court, Washroom",19 MARYLAND BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2016/index.html,"{""coordinates"": [[321309.51000153564, 4839118.9948756015]], ""type"": ""MultiPoint""}"
1407,674,606,LANYARD PARK,Park,"Ball Diamond, Basketball Court, Outdoor Fitness Equipment, Pickleball Court, Playground, Tennis Court",138 LANYARD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/674/index.html,"{""coordinates"": [[300880.1787687374, 4845284.526237821]], ""type"": ""MultiPoint""}"
1408,134,713,MERRILL BRIDGE ROAD PARK,Park,Dog Off-Leash Area,1 EAST LYNN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/134/index.html,"{""coordinates"": [[319720.6792569119, 4837934.894123375]], ""type"": ""MultiPoint""}"
1409,254,798,PANTRY PARK,Park,"Outdoor Track, Sports Field, Washroom",70 KEWBEACH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/254/index.html,"{""coordinates"": [[320768.08403511235, 4836387.720375572]], ""type"": ""MultiPoint""}"
1410,3820,67242,JOLLY WAY PARK,Park,"Outdoor Fitness Equipment, Playground",965 ELLESMERE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3820/index.html,"{""coordinates"": [[322651.2159525419, 4847331.179380702]], ""type"": ""MultiPoint""}"
1411,2457,457,HAMPSHIRE HEIGHTS PARK,Park,None,231 MARTIN GROVE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2457/index.html,"{""coordinates"": [[300736.7755690234, 4835093.602057159]], ""type"": ""MultiPoint""}"
1412,2243,1477,REDBANK GREENBELT,Park,None,99 CULFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2243/index.html,"{""coordinates"": [[306136.72272517683, 4840313.738006334]], ""type"": ""MultiPoint""}"
1413,142,379,FOREST HILL ROAD PARK,Park,Playground,179 A FOREST HILL RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/142/index.html,"{""coordinates"": [[312307.5976165766, 4839769.823964675]], ""type"": ""MultiPoint""}"
1414,2475,929,SCOTIA PARKETTE,Park,None,3534 DANFORTH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2475/index.html,"{""coordinates"": [[323181.6106768127, 4839473.690769192]], ""type"": ""MultiPoint""}"
1415,56,416,GLEN EDYTH DRIVE PARKETTE,Park,Playground,2 GLEN EDYTH DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/56/index.html,"{""coordinates"": [[312493.0225354507, 4837637.739340818]], ""type"": ""MultiPoint""}"
1416,295,98,BICKFORD PARK,Park,"Ball Diamond, Dog Off-Leash Area, Washroom",400 GRACE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/295/index.html,"{""coordinates"": [[311352.00169424975, 4835681.581715672]], ""type"": ""MultiPoint""}"
1417,2543,2094,TORONTO ISLANDS - OLYMPIC ISLAND PARK,Park,"Firepit, Picnic Site, Playground, Washroom",9 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2543/index.html,"{""coordinates"": [[314924.7289618008, 4831406.368398634]], ""type"": ""MultiPoint""}"
1418,3742,59602,ALLENBURY PARK,Park,"Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground",160 FAIRVIEW MALL DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3742/index.html,"{""coordinates"": [[317396.9469213893, 4848925.313217805]], ""type"": ""MultiPoint""}"
1419,2622,1406,MASON ROAD PARK,Park,None,11 STANLAND DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2622/index.html,"{""coordinates"": [[326952.7011143212, 4844122.462852636]], ""type"": ""MultiPoint""}"
1420,2723,974,SPADINA PARK,Park,None,486 DAVENPORT RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2723/index.html,"{""coordinates"": [[312184.45158902364, 4837580.780357952]], ""type"": ""MultiPoint""}"
1421,2337,1322,GIDEON PARKETTE,Park,None,16 GIDEON CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2337/index.html,"{""coordinates"": [[315867.230234794, 4850768.9679247625]], ""type"": ""MultiPoint""}"
1422,1897,1403,MALLORY GREEN,Park,None,33 MALLORY CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1897/index.html,"{""coordinates"": [[315505.55704262503, 4839523.455936132]], ""type"": ""MultiPoint""}"
1423,2229,1258,DAN IANNUZZI PARK,Park,Playground,75 DELABO DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2229/index.html,"{""coordinates"": [[304328.5282030327, 4847345.046794483]], ""type"": ""MultiPoint""}"
1424,1014,1033,THIRTY EIGHTH STREET PARK,Park,Playground,351 LAKE PROMENADE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1014/index.html,"{""coordinates"": [[301781.55021760706, 4827584.784375291]], ""type"": ""MultiPoint""}"
1425,1999,1030,THE ELMS PARK,Park,Playground,25 AUBURNDALE CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1999/index.html,"{""coordinates"": [[300437.53077873826, 4842186.345799259]], ""type"": ""MultiPoint""}"
1426,978,661,MADELAINE PARK,Park,Playground,20 MADELAINE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/978/index.html,"{""coordinates"": [[322082.56986673584, 4839234.87583714]], ""type"": ""MultiPoint""}"
1427,3708,80520,175 THE POND RD PARK,Park,Ball Diamond,175 THE POND RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3708/index.html,"{""coordinates"": [[304255.588223159, 4847667.327738774]], ""type"": ""MultiPoint""}"
1428,2681,1125,WILLESDEN PARK,Park,Playground,88 WILLESDEN RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2681/index.html,"{""coordinates"": [[315841.47223268496, 4850476.969977301]], ""type"": ""MultiPoint""}"
1429,910,1388,LAMBTON WOODS,Park,None,1193 ROYAL YORK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/910/index.html,"{""coordinates"": [[303666.20806976146, 4836070.130818128]], ""type"": ""MultiPoint""}"
1430,2590,249,CURRAN HALL RAVINE PARK,Park,None,815 SCARBOROUGH GOLF CLUB RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2590/index.html,"{""coordinates"": [[327993.29900668946, 4847430.247238906]], ""type"": ""MultiPoint""}"
1431,2049,290,DOUGLAS PARK,Park,Playground,481 EVANS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2049/index.html,"{""coordinates"": [[301814.5732700413, 4830230.735901665]], ""type"": ""MultiPoint""}"
1432,97,528,IRENE AVENUE PARKETTE,Park,Playground,760 SHAW ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/97/index.html,"{""coordinates"": [[310933.3917732526, 4835883.309689087]], ""type"": ""MultiPoint""}"
1433,1017,748,NATAL PARK,Park,Playground,110 NATAL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1017/index.html,"{""coordinates"": [[324474.6034942212, 4841519.054374407]], ""type"": ""MultiPoint""}"
1434,2150,113,REKAI FAMILY PARKETTE,Park,None,625 BLOOR ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2150/index.html,"{""coordinates"": [[315293.59302069235, 4836899.531409143]], ""type"": ""MultiPoint""}"
1435,2288,367,FERGY BROWN PARK,Park,"Cricket Pitch Field, Washroom",3700 EGLINTON AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2288/index.html,"{""coordinates"": [[305017.78888431296, 4838535.18934838]], ""type"": ""MultiPoint""}"
1436,2563,874,RIDGE PARK,Park,"Playground, Sports Field",85 RIDGE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2563/index.html,"{""coordinates"": [[305411.0589005038, 4842394.88765166]], ""type"": ""MultiPoint""}"
1437,741,918,SANDOWN PARK,Park,"Playground, Sports Field",50 NATAL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/741/index.html,"{""coordinates"": [[324677.1754495587, 4841145.321436372]], ""type"": ""MultiPoint""}"
1438,2152,1199,BLYTHDALE GREENBELT,Park,None,5 BLYTH DALE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2152/index.html,"{""coordinates"": [[314115.8003500268, 4842184.808493165]], ""type"": ""MultiPoint""}"
1439,2740,622,LESCON PARK,Park,Playground,39 GLENTWORTH RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2740/index.html,"{""coordinates"": [[316114.9351479935, 4848892.275253009]], ""type"": ""MultiPoint""}"
1440,279,1105,WEST LODGE PARK,Park,"Basketball Court, Playground, Skateboarding",165 LANSDOWNE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/279/index.html,"{""coordinates"": [[309802.8679324767, 4834018.82404736]], ""type"": ""MultiPoint""}"
1441,2628,19,ALEX MARCHETTI PARK,Park,Playground,1 SUN ROW DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2628/index.html,"{""coordinates"": [[301492.89953173546, 4839489.782256422]], ""type"": ""MultiPoint""}"
1442,2571,1842,LAWREN HARRIS PARK,Park,None,145 ROSEDALE VALLEY RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2571/index.html,"{""coordinates"": [[314066.7182422433, 4837046.917410653]], ""type"": ""MultiPoint""}"
1443,2148,111,BLACKFRIAR PARK,Park,"Outdoor Fitness Equipment, Playground",22 BLACKFRIAR AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2148/index.html,"{""coordinates"": [[299772.4078363905, 4839447.551301937]], ""type"": ""MultiPoint""}"
1444,844,485,HIGHFIELD PARK,Park,Playground,68 STEVENSON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/844/index.html,"{""coordinates"": [[297615.9093400088, 4844937.079371715]], ""type"": ""MultiPoint""}"
1445,2735,541,MARIE BALDWIN PARK,Park,None,746 JANE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2735/index.html,"{""coordinates"": [[305011.84084328735, 4836644.674685722]], ""type"": ""MultiPoint""}"
1446,2706,536,J.T. WATSON PARKETTE,Park,Playground,605 RIDELLE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2706/index.html,"{""coordinates"": [[308772.79325373407, 4840172.502972486]], ""type"": ""MultiPoint""}"
1447,268,552,JOEL WEEKS PARK,Park,"Basketball Court, Playground",10 THOMPSON ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/268/index.html,"{""coordinates"": [[316674.0387437604, 4835519.9756240565]], ""type"": ""MultiPoint""}"
1448,2191,1221,CARSTOWE ROAD LANDS,Park,None,151 CARSTOWE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2191/index.html,"{""coordinates"": [[314593.6971808782, 4838473.616144122]], ""type"": ""MultiPoint""}"
1449,2359,887,ROSA AND SPENCER CLARK PARKETTE,Park,None,61 GUILDWOOD PKWY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2359/index.html,"{""coordinates"": [[328754.9698180336, 4845144.667628372]], ""type"": ""MultiPoint""}"
1450,1450,1249,CRAWFORD - JONES MEMORIAL PARK,Park,None,80 DEE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1450/index.html,"{""coordinates"": [[301703.0955296898, 4841084.078967634]], ""type"": ""MultiPoint""}"
1451,500,43,APTED PARK,Park,"Ball Diamond, Playground, Sports Field",50 APTED AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/500/index.html,"{""coordinates"": [[298569.60019794357, 4846165.100132178]], ""type"": ""MultiPoint""}"
1452,3398,171,CEDARVALE RAVINE,Park,Outdoor Fitness Equipment,1611 BATHURST ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3398/index.html,"{""coordinates"": [[311426.5537503198, 4838757.865165053]], ""type"": ""MultiPoint""}"
1453,619,658,LYNNGATE PARK,Park,"Ball Diamond, Playground",133 CASS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/619/index.html,"{""coordinates"": [[320929.5382867382, 4848574.773199015]], ""type"": ""MultiPoint""}"
1454,602,288,DORSET PARK,Park,"Ball Diamond, Playground",5 GLAIVE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/602/index.html,"{""coordinates"": [[322165.5280278534, 4846860.150475808]], ""type"": ""MultiPoint""}"
1455,937,788,ORIOLE PARK - NORTH YORK,Park,"Ball Diamond, Playground, Tennis Court",2955 DON MILLS RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/937/index.html,"{""coordinates"": [[316793.0050317722, 4849068.677206113]], ""type"": ""MultiPoint""}"
1456,2247,254,DANE PARKETTE,Park,Playground,21 DANE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2247/index.html,"{""coordinates"": [[308577.6503241581, 4841765.503692918]], ""type"": ""MultiPoint""}"
1457,16,159,CASSANDRA PARK,Park,"Playground, Tennis Court, Washroom",230 CASSANDRA BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/16/index.html,"{""coordinates"": [[319426.09949668753, 4846105.265673353]], ""type"": ""MultiPoint""}"
1458,520,1189,BENJAMIN BOAKE GREENBELT,Park,None,133 BENJAMIN BOAKE TRL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/520/index.html,"{""coordinates"": [[305092.3790126775, 4844886.4552150285]], ""type"": ""MultiPoint""}"
1459,2293,334,ELKHORN PARKETTE,Park,Playground,2 ELKHORN DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2293/index.html,"{""coordinates"": [[314511.1884106153, 4847936.367459722]], ""type"": ""MultiPoint""}"
1460,2485,473,HEATHER HEIGHTS WOODS,Park,Playground,136 MILFORD HAVEN DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2485/index.html,"{""coordinates"": [[327545.51911613566, 4848713.838020748]], ""type"": ""MultiPoint""}"
1461,678,618,LEDBURY PARK,Park,Washroom,160 LEDBURY ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/678/index.html,"{""coordinates"": [[310829.7909531785, 4843050.868413184]], ""type"": ""MultiPoint""}"
1462,3816,73342,DON-LESLIE PARK,Park,Playground,14 INN ON THE PARK DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3816/index.html,"{""coordinates"": [[316982.4078404222, 4842166.995431084]], ""type"": ""MultiPoint""}"
1463,2214,724,MITCHELL FIELD PARK,Park,Outdoor Ping Pong/Table Tennis,89 CHURCH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2214/index.html,"{""coordinates"": [[312173.1738333552, 4848292.520449446]], ""type"": ""MultiPoint""}"
1464,2348,1190,BENNETT PARK,Park,None,10 GOTHIC AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2348/index.html,"{""coordinates"": [[307421.2083752062, 4834867.6969491225]], ""type"": ""MultiPoint""}"
1465,3602,58282,REAN DRIVE PARKETTE,Park,None,28 REAN DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3602/index.html,"{""coordinates"": [[314160.28946312127, 4847508.446543868]], ""type"": ""MultiPoint""}"
1466,2193,1225,CASSANDRA GREENBELT,Park,None,54 A CASSANDRA BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2193/index.html,"{""coordinates"": [[318405.87865765183, 4845228.103853019]], ""type"": ""MultiPoint""}"
1467,1430,1032,TORONTO INUKSHUK PARK,Park,None,789 LAKE SHORE BLVD W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1430/index.html,"{""coordinates"": [[312104.8064884319, 4832491.383268425]], ""type"": ""MultiPoint""}"
1468,2095,1172,ASTERFIELD - PLUMROSE BLVD PARKETTE,Park,None,75 ASTERFIELD DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2095/index.html,"{""coordinates"": [[330979.9174982328, 4848355.783004077]], ""type"": ""MultiPoint""}"
1469,245,789,ORIOLE PARK - TORONTO,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Tennis Court, Washroom",201 ORIOLE PKWY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/245/index.html,"{""coordinates"": [[312841.56752018305, 4839703.422964448]], ""type"": ""MultiPoint""}"
1470,53,690,MAUGHAN CRESCENT PARKETTE,Park,None,37 MAUGHAN CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/53/index.html,"{""coordinates"": [[319650.9202392981, 4836624.17635896]], ""type"": ""MultiPoint""}"
1471,594,333,ELIZABETH SIMCOE PARK,Park,"Playground, Sports Field, Tennis Court",180 SYLVAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/594/index.html,"{""coordinates"": [[328582.2708319784, 4844428.863760007]], ""type"": ""MultiPoint""}"
1472,3739,71002,BALLYCONNOR PARK,Park,Playground,21 BALLYCONNOR CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3739/index.html,"{""coordinates"": [[313950.4935823849, 4851114.052907112]], ""type"": ""MultiPoint""}"
1473,2609,1514,SPINNEY GREENBELT,Park,None,10 SPINNEY CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2609/index.html,"{""coordinates"": [[317783.60279447946, 4846379.3896622]], ""type"": ""MultiPoint""}"
1474,549,1056,TREVERTON PARK,Park,"Ball Diamond, Playground",20 A OAKWORTH CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/549/index.html,"{""coordinates"": [[323471.30573111324, 4844052.455945892]], ""type"": ""MultiPoint""}"
1475,738,872,RICHMOND PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground, Sports Field",75 RICHMOND PARK BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/738/index.html,"{""coordinates"": [[323831.92186356505, 4852527.692428454]], ""type"": ""MultiPoint""}"
1476,835,1055,TRETHEWEY PARK EAST,Park,Playground,121 TRETHEWEY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/835/index.html,"{""coordinates"": [[305927.5247465351, 4839605.908137182]], ""type"": ""MultiPoint""}"
1477,2020,960,SIX POINTS PARK,Park,Playground,10 VIKING LANE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2020/index.html,"{""coordinates"": [[301903.2523219986, 4833300.563351448]], ""type"": ""MultiPoint""}"
1478,1882,355,FAIRFIELD PARK,Park,Playground,90 LOTHIAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1882/index.html,"{""coordinates"": [[303218.1290861609, 4833214.416337754]], ""type"": ""MultiPoint""}"
1479,10,348,ETIENNE BRULE PARK,Park,"Firepit, Picnic Site, Washroom",13 CROSBY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/10/index.html,"{""coordinates"": [[304434.4579283196, 4835852.096839973]], ""type"": ""MultiPoint""}"
1480,249,73,BEATY BOULEVARD PARKETTE,Park,None,1575 KING ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/249/index.html,"{""coordinates"": [[309299.70600099, 4833080.990226123]], ""type"": ""MultiPoint""}"
1481,3777,80562,BEARE HILL PARK,Park,None,8145 FINCH AVE E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3777/index.html,"{""coordinates"": [[331951.53046141757, 4854110.549956861]], ""type"": ""MultiPoint""}"
1482,688,674,MAPLE LEAF PARK,Park,"Ball Diamond, Basketball Court, Pickleball Court, Playground, Tennis Court",320 CULFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/688/index.html,"{""coordinates"": [[305327.78190112545, 4841760.175766605]], ""type"": ""MultiPoint""}"
1483,2259,1407,MAXWELL PARK,Park,None, DELLBANK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2259/index.html,"{""coordinates"": [[309237.5923228525, 4846915.391760871]], ""type"": ""MultiPoint""}"
1484,2486,717,MILL VALLEY PARK,Park,"Pickleball Court, Playground, Tennis Court",412 MILL RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2486/index.html,"{""coordinates"": [[297715.17607229785, 4833543.113400262]], ""type"": ""MultiPoint""}"
1485,2573,901,ROWATSON PARK,Park,Playground,37 ROWATSON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2573/index.html,"{""coordinates"": [[328801.7848174119, 4845473.998568587]], ""type"": ""MultiPoint""}"
1486,1491,1915,PRESCOTT PARKETTE,Park,None,20 PRESCOTT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1491/index.html,"{""coordinates"": [[308214.01228788705, 4837266.796503246]], ""type"": ""MultiPoint""}"
1487,748,934,SENECA HILL PARK,Park,"Playground, Sports Field, Tennis Court",620 SENECA HILL DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/748/index.html,"{""coordinates"": [[316732.6690679273, 4850181.081009556]], ""type"": ""MultiPoint""}"
1488,812,1069,VALLEYFIELD PARK,Park,"Pickleball Court, Washroom",35 THE WESTWAY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/812/index.html,"{""coordinates"": [[302104.87642143, 4839417.627255733]], ""type"": ""MultiPoint""}"
1489,997,951,SILVERSTONE PARK,Park,Playground,160 SILVERSTONE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/997/index.html,"{""coordinates"": [[297384.8754001599, 4845809.035221629]], ""type"": ""MultiPoint""}"
1490,2610,1515,SPRING GARDEN PARKETTE,Park,None,123 SPRING GARDEN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2610/index.html,"{""coordinates"": [[312364.0357754974, 4847233.719633572]], ""type"": ""MultiPoint""}"
1491,1221,13032,HOLLYCREST MIDDLE PUBLIC SCHOOL,Community Centre,None,630 RENFORTH DR, 416-394-8703,https://www.toronto.ca/data/parks/prd/facilities/complex/1221/index.html,"{""coordinates"": [[298124.32903418125, 4835123.714109231]], ""type"": ""MultiPoint""}"
1492,693,14343,MITCHELL FIELD COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",89 CHURCH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/693/index.html,"{""coordinates"": [[312152.982836791, 4848286.271451018]], ""type"": ""MultiPoint""}"
1493,357,6278,HUMBER COMMUNITY POOL,Community Centre,None,205 HUMBER COLLEGE BLVD,416-394-6050,https://www.toronto.ca/data/parks/prd/facilities/complex/357/index.html,"{""coordinates"": [[296045.9605848378, 4843404.478678989]], ""type"": ""MultiPoint""}"
1494,3502,45463,REGENT PARK COMMUNITY CENTRE,Community Centre,Wi-Fi,402 SHUTER ST,416-392-5490,https://www.toronto.ca/data/parks/prd/facilities/complex/3502/index.html,"{""coordinates"": [[315955.7558683474, 4835378.381665666]], ""type"": ""MultiPoint""}"
1495,1098,1947,SCADDING COURT COMMUNITY CENTRE,Community Centre,Wi-Fi,707 DUNDAS ST W,416-392-0335,https://www.toronto.ca/data/parks/prd/facilities/complex/1098/index.html,"{""coordinates"": [[312467.50147269806, 4834657.001873453]], ""type"": ""MultiPoint""}"
1496,1056,273,DENNIS R. TIMBRELL RESOURCE CENTRE,Community Centre,"Washroom, Wi-Fi",29 ST DENNIS DR,416-395-7972,https://www.toronto.ca/data/parks/prd/facilities/complex/1056/index.html,"{""coordinates"": [[318353.7875930704, 4842004.237428763]], ""type"": ""MultiPoint""}"
1497,714,2095,ORIOLE COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",2975 DON MILLS RD W,416-395-6005,https://www.toronto.ca/data/parks/prd/facilities/complex/714/index.html,"{""coordinates"": [[316760.5490382129, 4849098.613201527]], ""type"": ""MultiPoint""}"
1498,582,374,ANGELA JAMES ARENA,Community Centre,"Washroom, Wi-Fi",165 GRENOBLE DR, ,https://www.toronto.ca/data/parks/prd/facilities/complex/582/index.html,"{""coordinates"": [[318690.0475213162, 4841479.688514587]], ""type"": ""MultiPoint""}"
1499,643,2076,GOULDING COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",45 GOULDING AVE,416-395-0123,https://www.toronto.ca/data/parks/prd/facilities/complex/643/index.html,"{""coordinates"": [[311068.76606955106, 4850075.845157191]], ""type"": ""MultiPoint""}"
1500,189,1886,NORTH TORONTO MEMORIAL COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",200 EGLINTON AVE W,416-392-6591,https://www.toronto.ca/data/parks/prd/facilities/complex/189/index.html,"{""coordinates"": [[312489.2916049241, 4840682.266797869]], ""type"": ""MultiPoint""}"
1501,732,2097,PLEASANT VIEW COMMUNITY CENTRE,Community Centre,"Washroom, Wi-Fi",545 VAN HORNE AVE,416-395-6006,https://www.toronto.ca/data/parks/prd/facilities/complex/732/index.html,"{""coordinates"": [[317932.8428437009, 4849682.172070828]], ""type"": ""MultiPoint""}"
